Customer_ID,Customer_Name,Revenue,percentile_rank,Customer_segment
4696,"Lisa Porter",31757,0.01,"High Value"
19308,"Kathleen Singh",31738,0.01,"High Value"
17103,"Michelle Reyes",31723,0.01,"High Value"
45757,"David Soto",31719,0.01,"High Value"
15257,"Andrew Bell",31707,0.01,"High Value"
2936,"Laurie Padilla",31705,0.01,"High Value"
30871,"Robert Mitchell",31702,0.01,"High Value"
278,"Russell Sanchez",31691,0.01,"High Value"
7572,"Deborah Owens",31688,0.01,"High Value"
5686,"Martin Hamilton",31687,0.01,"High Value"
28159,"Mark Lewis",31684,0.01,"High Value"
9496,"Adrienne Wilson",31681,0.01,"High Value"
7240,"Patrick Boone",31678,0.01,"High Value"
36709,"Robert Reyes",31666,0.01,"High Value"
34404,"Sharon Herrera",31664,0.01,"High Value"
15489,"Michael Holmes",31662,0.01,"High Value"
34333,"Brandon Mitchell",31659,0.01,"High Value"
44704,"Jacqueline Sandoval",31642,0.01,"High Value"
45951,"Christopher Gregory",31639,0.01,"High Value"
3663,"Michelle Ellis",31619,0.01,"High Value"
48515,"Adam Davis",31614,0.01,"High Value"
22136,"Lori Chapman",31603,0.01,"High Value"
34287,"Mr. Jimmy Pena",31596,0.01,"High Value"
34122,"Robert Harper",31594,0.01,"High Value"
47432,"Peggy Taylor",31593,0.01,"High Value"
38556,"Shane Brown",31593,0.01,"High Value"
5583,"Jesse White",31590,0.01,"High Value"
6556,"Pamela Cordova",31585,0.01,"High Value"
1301,"Tiffany Estrada",31584,0.01,"High Value"
13635,"Ryan Thomas",31583,0.01,"High Value"
16019,"Justin Brewer",31575,0.01,"High Value"
2191,"Mia Gardner",31556,0.01,"High Value"
11823,"Kelsey Solis",31549,0.01,"High Value"
41612,"Evan Prince",31547,0.01,"High Value"
24288,"Michael Robertson",31546,0.01,"High Value"
35290,"Vincent Long",31544,0.01,"High Value"
1853,"Rachel Nelson",31543,0.01,"High Value"
27482,"Brandy Vazquez",31541,0.01,"High Value"
19374,"Jasmine Moore",31533,0.01,"High Value"
6548,"Michele Jennings",31532,0.01,"High Value"
15393,"Mrs. Sandra Pennington",31529,0.01,"High Value"
44732,"Traci Smith",31524,0.01,"High Value"
43084,"Tammy Wise",31512,0.01,"High Value"
1465,"Brian Gilbert",31512,0.01,"High Value"
12125,"Linda Lucas",31510,0.01,"High Value"
5888,"Derrick Thomas",31506,0.01,"High Value"
34584,"Matthew Fleming",31504,0.01,"High Value"
14781,"Victor Miller",31502,0.01,"High Value"
32682,"Melissa White",31499,0.01,"High Value"
45982,"Michael Roach",31498,0.01,"High Value"
39993,"Joanne Warner",31495,0.01,"High Value"
4996,"Frank Williams",31494,0.01,"High Value"
12775,"Joshua Harris",31492,0.01,"High Value"
36194,"Shannon Murphy",31487,0.01,"High Value"
36812,"Melissa Davis",31485,0.01,"High Value"
35326,"Barry Johnson",31481,0.01,"High Value"
39885,"James Murillo",31476,0.01,"High Value"
28575,"Julie Williams",31472,0.01,"High Value"
45053,"Michael May",31455,0.01,"High Value"
1921,"Timothy Camacho",31448,0.01,"High Value"
11944,"Jose Daniels",31442,0.01,"High Value"
43132,"Lindsay Holt",31441,0.01,"High Value"
17596,"Sandra Stewart",31439,0.01,"High Value"
17537,"Dustin Bennett",31433,0.01,"High Value"
13464,"Miss Melissa Griffin MD",31421,0.01,"High Value"
7837,"Jordan Ortiz",31415,0.01,"High Value"
43536,"Kenneth Barnes",31414,0.01,"High Value"
23771,"Jessica Baxter",31411,0.01,"High Value"
33785,"Paula Johnson",31410,0.01,"High Value"
20478,"Samuel Morris",31409,0.01,"High Value"
16948,"William Martinez",31407,0.01,"High Value"
44583,"Brian Barton",31405,0.01,"High Value"
15249,"Nancy Campbell",31403,0.01,"High Value"
48044,"Kyle Rose",31402,0.01,"High Value"
19270,"Edwin Davis",31387,0.01,"High Value"
108,"Kristin Harrison",31386,0.01,"High Value"
22586,"Richard Jones",31383,0.01,"High Value"
33974,"Jeffery George",31382,0.01,"High Value"
19839,"Peter Schneider",31377,0.01,"High Value"
33462,"Jessica Collins",31377,0.01,"High Value"
36351,"Nathan Harris",31373,0.01,"High Value"
7763,"John Cortez",31372,0.01,"High Value"
31796,"Rebecca Lee",31370,0.01,"High Value"
9030,"Jon Harris",31364,0.01,"High Value"
21069,"Patricia Meza",31363,0.01,"High Value"
20502,"Ronnie Wood",31361,0.01,"High Value"
38712,"Dillon Morris",31353,0.01,"High Value"
42335,"Haley Bass",31352,0.01,"High Value"
21714,"Lee Bradley",31351,0.01,"High Value"
14175,"Taylor Morrison",31341,0.01,"High Value"
29649,"Linda Edwards",31330,0.01,"High Value"
46644,"Michael Bond",31323,0.01,"High Value"
24082,"Stacey Chambers",31317,0.01,"High Value"
22383,"Damon Crawford",31314,0.01,"High Value"
30765,"Mrs. Stephanie Green",31312,0.01,"High Value"
14916,"Travis Lindsey",31307,0.01,"High Value"
14987,"Sandra Dixon",31288,0.01,"High Value"
40036,"Deborah Hill",31284,0.01,"High Value"
34374,"Emily Rodriguez",31276,0.01,"High Value"
27327,"Christopher Henry",31272,0.01,"High Value"
44484,"Karen Thompson MD",31269,0.01,"High Value"
33719,"Becky Green",31266,0.01,"High Value"
2866,"Joseph Chavez",31263,0.01,"High Value"
8393,"Michaela Smith",31260,0.01,"High Value"
39148,"Jessica Hamilton",31258,0.01,"High Value"
16205,"Natalie Morris",31248,0.01,"High Value"
9947,"Dr. Kyle Whitaker",31244,0.01,"High Value"
17715,"April Owen",31244,0.01,"High Value"
24330,"Katelyn Lyons",31237,0.01,"High Value"
32435,"Christine Cooper",31236,0.01,"High Value"
11395,"Tiffany Green",31232,0.01,"High Value"
29963,"Elizabeth Mills",31228,0.01,"High Value"
11611,"Samuel Lopez",31227,0.01,"High Value"
8026,"Christina Carroll",31227,0.01,"High Value"
41063,"Madison Rodriguez",31223,0.01,"High Value"
48256,"Katherine Davis",31220,0.01,"High Value"
1372,"Marie Miller",31216,0.01,"High Value"
22062,"Lisa Sanchez",31214,0.01,"High Value"
27899,"Cameron Sawyer",31209,0.01,"High Value"
15313,"Steven Powell",31206,0.01,"High Value"
36774,"Robert Schroeder",31192,0.01,"High Value"
42813,"Stacey Knight",31190,0.01,"High Value"
8403,"Cynthia Carpenter",31185,0.01,"High Value"
38723,"Rodney Adams",31184,0.01,"High Value"
29067,"Michael Young",31182,0.01,"High Value"
7051,"Jack Turner",31181,0.01,"High Value"
23713,"Angela Kramer",31181,0.01,"High Value"
16361,"Miguel Johnson",31175,0.01,"High Value"
24763,"Daniel Stevens",31174,0.01,"High Value"
154,"Amy Smith",31167,0.01,"High Value"
34802,"Vanessa Gomez",31165,0.01,"High Value"
17617,"Brian Herman",31161,0.01,"High Value"
22233,"Tracy Martinez",31154,0.01,"High Value"
1169,"William Keith",31154,0.01,"High Value"
34345,"Angela Frazier",31153,0.01,"High Value"
32538,"Elizabeth Mathis",31149,0.01,"High Value"
8376,"Raymond Buckley",31148,0.01,"High Value"
4127,"Justin Silva",31141,0.01,"High Value"
8806,"Mary Sanchez",31141,0.01,"High Value"
40373,"Barbara Garner",31139,0.01,"High Value"
743,"Steven Owens",31135,0.01,"High Value"
46592,"Amber Graham",31131,0.01,"High Value"
45604,"Jacqueline Webb",31126,0.01,"High Value"
4428,"Jennifer Jones",31123,0.01,"High Value"
46078,"Stephen Simon",31113,0.01,"High Value"
12754,"Daniel Miller",31095,0.01,"High Value"
48553,"Christopher Cox",31094,0.01,"High Value"
25225,"Cody Robinson",31090,0.01,"High Value"
32001,"Christian Black",31087,0.01,"High Value"
43002,"Kristina Miller",31086,0.01,"High Value"
23996,"Timothy Reyes",31079,0.01,"High Value"
41827,"Teresa Moses",31075,0.01,"High Value"
43897,"John Harris",31069,0.01,"High Value"
26679,"Devin Barker",31053,0.01,"High Value"
23137,"Christian Knight",31046,0.01,"High Value"
37647,"Sheri Ramirez",31033,0.01,"High Value"
19604,"Todd Holmes",31024,0.01,"High Value"
34492,"Robert Hays",31023,0.01,"High Value"
48191,"Sydney Brown",31017,0.01,"High Value"
30558,"Phillip Shea",31015,0.01,"High Value"
14927,"Roberta Watkins",31011,0.01,"High Value"
23072,"David Grant",31009,0.01,"High Value"
11423,"Brandon Velasquez",30997,0.01,"High Value"
17458,"Ms. Susan Sims DDS",30996,0.01,"High Value"
22889,"Tanya Smith",30992,0.01,"High Value"
29491,"Jesus Davis",30984,0.01,"High Value"
7769,"Angela Shaffer",30980,0.01,"High Value"
34562,"Benjamin Holland",30979,0.01,"High Value"
19620,"Sean Martinez",30977,0.01,"High Value"
32718,"Diane Woodward",30968,0.01,"High Value"
48738,"Juan Ramirez",30967,0.01,"High Value"
29848,"Andrew Morris",30963,0.01,"High Value"
7056,"Michael Oconnell MD",30952,0.01,"High Value"
3157,"Adam Norman",30945,0.01,"High Value"
12019,"Tracy Williams",30936,0.01,"High Value"
33341,"Debra Murray",30931,0.01,"High Value"
15046,"Gerald Bernard",30928,0.01,"High Value"
942,"Nathan May",30924,0.01,"High Value"
34239,"George Powell",30921,0.02,"High Value"
35522,"David Freeman MD",30908,0.02,"High Value"
32971,"Richard Taylor",30897,0.02,"High Value"
13043,"Jordan Martinez",30896,0.02,"High Value"
44866,"Kelly Shaw",30892,0.02,"High Value"
43627,"Edward Morrison",30890,0.02,"High Value"
43138,"Sheri Simpson",30889,0.02,"High Value"
19082,"Victoria Heath",30886,0.02,"High Value"
31965,"Keith Hinton",30876,0.02,"High Value"
10830,"Tina Cummings",30867,0.02,"High Value"
46051,"Jessica Santiago",30863,0.02,"High Value"
42686,"Gregory Terry Jr.",30841,0.02,"High Value"
16224,"Courtney Johnson",30840,0.02,"High Value"
39527,"Lindsey Blake",30833,0.02,"High Value"
8995,"Teresa Smith",30817,0.02,"High Value"
43119,"Jay Santiago",30811,0.02,"High Value"
25086,"Kevin Cooper",30795,0.02,"High Value"
31731,"Angela Bauer",30791,0.02,"High Value"
9441,"Jose Smith",30781,0.02,"High Value"
11297,"Daniel Osborn",30770,0.02,"High Value"
37802,"William Flores",30769,0.02,"High Value"
47456,"Karen Johnson",30769,0.02,"High Value"
16730,"Chris Jackson",30765,0.02,"High Value"
29432,"Oscar Rodriguez",30763,0.02,"High Value"
41741,"Gabriella Miller",30757,0.02,"High Value"
12551,"Jessica Hardin",30749,0.02,"High Value"
44592,"Amanda Patel",30737,0.02,"High Value"
2757,"Edward Henderson",30731,0.02,"High Value"
1430,"Patrick French",30729,0.02,"High Value"
16102,"Dawn Mccarthy",30727,0.02,"High Value"
10845,"Katherine Alexander",30714,0.02,"High Value"
33175,"Kathleen Hill",30712,0.02,"High Value"
33728,"Jason Myers",30710,0.02,"High Value"
16512,"Kimberly Stuart",30697,0.02,"High Value"
27063,"David Logan",30696,0.02,"High Value"
12813,"Shannon Martinez",30695,0.02,"High Value"
11172,"Amy Rogers",30686,0.02,"High Value"
18310,"Patricia Barnett",30684,0.02,"High Value"
20062,"Jonathan Bender",30675,0.02,"High Value"
30059,"Ashley Young",30674,0.02,"High Value"
38656,"Brandon Jones",30668,0.02,"High Value"
9649,"Kristen Wright",30668,0.02,"High Value"
16766,"Evan Ellis",30666,0.02,"High Value"
17283,"Richard Hamilton",30663,0.02,"High Value"
46512,"Donald Dixon",30640,0.02,"High Value"
1076,"Brian Drake",30639,0.02,"High Value"
40759,"Ernest Ramirez",30629,0.02,"High Value"
19820,"John Perkins",30624,0.02,"High Value"
32139,"Ashley Smith",30617,0.02,"High Value"
34797,"Deborah Murphy",30601,0.02,"High Value"
20353,"Elizabeth Tyler",30599,0.02,"High Value"
45107,"Heather Powers",30593,0.02,"High Value"
730,"Corey Smith",30587,0.02,"High Value"
2051,"Kelsey Kim",30582,0.02,"High Value"
45942,"Scott Davis",30577,0.02,"High Value"
42994,"Nichole Smith",30575,0.02,"High Value"
42264,"William Calhoun",30573,0.02,"High Value"
7026,"Kristina Williams",30569,0.02,"High Value"
4105,"Tammy Anderson",30565,0.02,"High Value"
4512,"Lee Gibson",30562,0.02,"High Value"
24185,"Andrew Bishop",30558,0.02,"High Value"
6404,"Lori Wright",30557,0.02,"High Value"
31949,"David Diaz",30555,0.02,"High Value"
26779,"Deborah Compton",30541,0.02,"High Value"
1872,"Rita Lopez",30520,0.02,"High Value"
28542,"Michael Alexander",30516,0.02,"High Value"
1272,"Nathan Parker",30514,0.02,"High Value"
49775,"Linda Hall",30512,0.02,"High Value"
2500,"Mrs. Katie Wright",30505,0.02,"High Value"
26936,"Jacqueline Thomas",30504,0.02,"High Value"
40313,"Jasmine Porter",30503,0.02,"High Value"
24565,"Christopher Bird",30503,0.02,"High Value"
16698,"David Morse",30492,0.02,"High Value"
43286,"Mrs. Amber Mason",30486,0.02,"High Value"
26788,"Steven Smith",30476,0.02,"High Value"
13797,"Donald Allen",30476,0.02,"High Value"
33610,"Kristie Hall",30473,0.02,"High Value"
37464,"Danny Stout",30472,0.02,"High Value"
46141,"Jamie Booker",30460,0.02,"High Value"
10842,"Jordan Gregory",30456,0.02,"High Value"
48378,"Jennifer Schroeder",30453,0.02,"High Value"
39580,"Brett Chambers",30446,0.02,"High Value"
12625,"Jennifer Benjamin",30426,0.02,"High Value"
41800,"Richard Stephens",30426,0.02,"High Value"
17395,"Sarah Kemp",30425,0.02,"High Value"
7708,"Kimberly White",30420,0.02,"High Value"
38517,"Valerie Crawford",30411,0.02,"High Value"
13553,"Ariel Massey",30405,0.02,"High Value"
17959,"John Heath",30402,0.02,"High Value"
21287,"Timothy Stout",30398,0.02,"High Value"
1956,"Nathan Roberts",30385,0.02,"High Value"
4853,"Pam Nelson",30378,0.02,"High Value"
20850,"Linda Gregory",30369,0.02,"High Value"
47104,"Joshua Snow",30363,0.02,"High Value"
46006,"Kyle Herman",30362,0.02,"High Value"
18118,"Stephen Davis",30361,0.02,"High Value"
35527,"Sara Charles",30355,0.02,"High Value"
43405,"John Howard",30352,0.02,"High Value"
3507,"Marcus Wolfe",30352,0.02,"High Value"
24773,"Kristen Perez",30352,0.02,"High Value"
36486,"Cynthia Edwards",30349,0.02,"High Value"
17276,"Robert Velazquez",30349,0.02,"High Value"
47170,"Jason Blackwell",30348,0.02,"High Value"
20149,"Patrick Wall",30334,0.02,"High Value"
35099,"Brenda Hanson",30334,0.02,"High Value"
5849,"Catherine Roberts",30327,0.02,"High Value"
23503,"Richard Navarro",30320,0.02,"High Value"
10759,"Robert Cummings",30319,0.02,"High Value"
20789,"Cindy Molina",30315,0.02,"High Value"
45794,"Holly Romero",30310,0.02,"High Value"
6688,"Corey Rodriguez",30307,0.02,"High Value"
13116,"Brandi Perry",30300,0.02,"High Value"
25312,"Amy Jones",30297,0.02,"High Value"
5595,"Ryan Hill",30292,0.02,"High Value"
37078,"Molly Grimes",30291,0.02,"High Value"
27854,"Donald Hartman",30284,0.02,"High Value"
1878,"Denise Bruce",30282,0.02,"High Value"
2020,"Margaret Gray",30281,0.02,"High Value"
49195,"Sarah Wiggins",30276,0.02,"High Value"
48631,"Paul Smith",30275,0.02,"High Value"
31712,"Timothy Miller",30270,0.02,"High Value"
30582,"Brittany Archer",30269,0.02,"High Value"
45924,"Jennifer Cook",30251,0.02,"High Value"
36762,"Edward Reid",30248,0.02,"High Value"
3503,"Molly Cunningham",30245,0.02,"High Value"
35191,"Brandon Aguilar",30242,0.02,"High Value"
10301,"James Garrison",30239,0.02,"High Value"
28251,"Audrey Mercado",30239,0.02,"High Value"
17615,"Johnny Robertson",30235,0.02,"High Value"
13580,"Tyler Lopez",30235,0.02,"High Value"
2918,"Joshua King",30232,0.02,"High Value"
25981,"Joshua Best",30229,0.02,"High Value"
13575,"Daniel Rosales",30228,0.02,"High Value"
27599,"Veronica White",30213,0.02,"High Value"
36845,"Joshua Ramirez",30213,0.02,"High Value"
6433,"Andrea Blair",30206,0.02,"High Value"
39959,"Kevin Mason",30205,0.02,"High Value"
36337,"Danielle Lane",30204,0.02,"High Value"
45578,"Larry Marshall",30201,0.02,"High Value"
4157,"Lisa Willis",30197,0.02,"High Value"
12412,"Donna Edwards",30188,0.02,"High Value"
18593,"Amanda Liu",30175,0.02,"High Value"
2502,"Nicole Monroe",30173,0.02,"High Value"
45285,"Karen Myers",30169,0.02,"High Value"
47423,"Kayla Tucker",30165,0.02,"High Value"
16684,"Brian Sanders",30160,0.02,"High Value"
40549,"Jennifer Ford",30153,0.02,"High Value"
27692,"Jordan Smith",30150,0.02,"High Value"
3930,"Alexandra Phillips",30149,0.02,"High Value"
28752,"Laura Ramsey",30148,0.02,"High Value"
39909,"Roberta Gregory",30142,0.02,"High Value"
2107,"Randy Melton",30139,0.02,"High Value"
42687,"Mary Allen",30139,0.02,"High Value"
31065,"Sergio Davis",30131,0.02,"High Value"
19311,"Kylie Romero",30125,0.02,"High Value"
4884,"Stacy Santiago",30123,0.02,"High Value"
15861,"Benjamin Griffith",30116,0.02,"High Value"
38503,"Veronica Meyers",30111,0.02,"High Value"
18530,"Ryan Matthews",30110,0.02,"High Value"
28058,"Felicia Franco",30104,0.02,"High Value"
29031,"Russell Martinez",30103,0.02,"High Value"
34651,"John Hernandez",30101,0.02,"High Value"
31503,"Victoria Anderson",30097,0.02,"High Value"
18864,"Samantha Williams",30097,0.02,"High Value"
19965,"Mr. Jacob Jackson",30091,0.02,"High Value"
6309,"Jason Ingram",30089,0.02,"High Value"
47770,"Jacob Moore",30083,0.02,"High Value"
15579,"Michael Sanford",30073,0.02,"High Value"
24174,"Emily Perry",30064,0.02,"High Value"
28324,"Amanda Miller",30060,0.02,"High Value"
34339,"Jeffrey Hubbard",30059,0.02,"High Value"
24188,"Andrew Mejia",30057,0.02,"High Value"
20370,"Daniel Allen",30056,0.02,"High Value"
1422,"Alicia Duran",30051,0.02,"High Value"
7557,"Timothy Holder",30048,0.02,"High Value"
47605,"James Stuart",30047,0.02,"High Value"
2870,"Alyssa Watkins",30046,0.02,"High Value"
3461,"Sarah Garner",30045,0.02,"High Value"
23081,"David Stone",30044,0.02,"High Value"
21887,"Erika Solis",30040,0.02,"High Value"
1048,"Nicholas Woods",30036,0.02,"High Value"
33354,"Rachel Moses",30028,0.02,"High Value"
28559,"John Rush",30021,0.02,"High Value"
32047,"Jon King",30019,0.02,"High Value"
28410,"Samantha Coleman",30017,0.02,"High Value"
35164,"Diana Snow",30017,0.02,"High Value"
37133,"Manuel Shaffer",30017,0.02,"High Value"
29849,"Marvin Mills",30010,0.02,"High Value"
39116,"Ashley Haynes",30006,0.02,"High Value"
10246,"Anthony Davis",29998,0.02,"High Value"
34652,"Joseph Davila",29996,0.02,"High Value"
548,"Ronald Trujillo",29989,0.02,"High Value"
23652,"Robert Rodriguez",29986,0.02,"High Value"
6246,"Julia Cole",29980,0.02,"High Value"
42682,"Joseph Martin",29973,0.02,"High Value"
21951,"Robert Martin",29969,0.02,"High Value"
15662,"Sharon Graham",29963,0.02,"High Value"
18825,"David Juarez",29961,0.02,"High Value"
43894,"Christina Ramirez",29959,0.02,"High Value"
4217,"Amanda Lopez",29958,0.02,"High Value"
30982,"Mario Vargas",29957,0.02,"High Value"
36630,"Shirley Carter",29954,0.02,"High Value"
42008,"Daniel Foster",29952,0.02,"High Value"
630,"Jennifer Ayala",29948,0.02,"High Value"
7706,"Donna Huffman",29939,0.02,"High Value"
47024,"Michelle Brown",29937,0.02,"High Value"
11011,"Amy Allen",29926,0.02,"High Value"
11481,"Gregory Scott",29925,0.02,"High Value"
2742,"Clifford Hayes",29925,0.02,"High Value"
44413,"Kenneth Martin",29922,0.02,"High Value"
30791,"Renee Massey",29919,0.02,"High Value"
34884,"Hannah Brown",29915,0.02,"High Value"
6222,"Madison White",29911,0.02,"High Value"
39871,"John Perez",29910,0.02,"High Value"
7234,"Karen Rodriguez",29910,0.02,"High Value"
23473,"Tonya Murphy",29908,0.02,"High Value"
42442,"Jeffrey Brown",29907,0.02,"High Value"
25294,"Marc Simon",29903,0.02,"High Value"
48573,"Paul Campbell",29898,0.02,"High Value"
38645,"Beth Jenkins",29896,0.02,"High Value"
2835,"Sara Frazier",29894,0.02,"High Value"
24061,"Teresa Lee",29889,0.02,"High Value"
22686,"John Velazquez",29887,0.02,"High Value"
5611,"Tracy Williams",29882,0.02,"High Value"
42592,"Jeremy Evans",29880,0.02,"High Value"
30968,"Thomas Miller",29869,0.02,"High Value"
15751,"Pamela Allen",29866,0.02,"High Value"
46490,"Craig Mendez",29865,0.02,"High Value"
2591,"Bryan Becker",29863,0.02,"High Value"
22730,"Courtney Lindsey",29860,0.02,"High Value"
31306,"Jessica Watkins",29853,0.02,"High Value"
26113,"Thomas Riley",29853,0.02,"High Value"
3238,"Dustin Weiss",29829,0.02,"High Value"
31693,"Jill Butler",29829,0.02,"High Value"
33192,"Karen Kelley",29817,0.02,"High Value"
44740,"Mark Scott",29814,0.02,"High Value"
41834,"Ms. Carla West MD",29806,0.02,"High Value"
12692,"George Hoffman",29805,0.02,"High Value"
42042,"Denise Richardson",29804,0.02,"High Value"
38163,"Jason Rodriguez",29802,0.02,"High Value"
13079,"Anita Pierce",29801,0.02,"High Value"
48274,"Catherine Hernandez",29800,0.02,"High Value"
43274,"Michelle Bell",29796,0.02,"High Value"
29247,"Amber Campbell",29796,0.02,"High Value"
25548,"Jessica Washington",29794,0.02,"High Value"
1557,"Andrew Wagner",29789,0.02,"High Value"
